29.745256720773778, 0.598473282442748
38.66711518734573, 0.6564885496183207
48.8211038840864, 0.7083969465648856
61.64153112825923, 0.763358778625954
82.5003319904722, 0.8274809160305344
100, 0.8732824427480916
151.26792008477256, 0.9648854961832062
209.6616442296424, 1.0412213740458016
297.4525672077376, 1.1206106870229007
391.2056002933388, 1.1786259541984734
612.832476325339, 1.282442748091603
773.7623519432535, 1.3374045801526717
1029.5755673125116, 1.4045801526717556
1477.8156219568734, 1.4870229007633586
2012.7853758499384, 1.5572519083969465
2838.9945378918305, 1.6305343511450383
3821.892620633115, 1.7038167938931297
4769.589610318519, 1.752671755725191
6309.57344480193, 1.813740458015267
8013.042909110775, 1.8687022900763357
9884.090401147589, 1.917557251908397
